,Tile_ID,Lat1,Lat2,Long1,Long2,Mid_lat,Mid_long,Stop_Signs,Bus_stop,Paving,Collisions_Future,Collisions_Historical,Collision_binary_historical,Collision_binary_future
3248,3248,37.7317447368421,37.732648342105264,-122.45173962318842,-122.45287973913044,37.732197,-122.45231,0.0,0.0,0.0,0.0,0.0,0,0
3249,3249,37.7317447368421,37.732648342105264,-122.45287973913044,-122.45401985507247,37.732197,-122.45345,4.0,0.0,0.0,0.0,0.0,0,0
3250,3250,37.7317447368421,37.732648342105264,-122.45401985507247,-122.4551599710145,37.732197,-122.45459,0.0,0.0,0.0,0.0,0.0,0,0
3251,3251,37.7317447368421,37.732648342105264,-122.4551599710145,-122.45630008695652,37.732197,-122.45573,0.0,0.0,0.0,0.0,0.0,0,0
3252,3252,37.7317447368421,37.732648342105264,-122.45630008695652,-122.45744020289855,37.732197,-122.45687,2.0,0.0,2.0,0.0,0.0,0,0
3253,3253,37.7317447368421,37.732648342105264,-122.45744020289855,-122.4585803188406,37.732197,-122.45801,0.0,3.0,0.0,0.0,0.0,0,0
3255,3255,37.7317447368421,37.732648342105264,-122.4597204347826,-122.46086055072465,37.732197,-122.46029,5.0,0.0,0.0,0.0,0.0,0,0
3256,3256,37.7317447368421,37.732648342105264,-122.46086055072465,-122.46200066666668,37.732197,-122.461431,0.0,0.0,0.0,0.0,0.0,0,0
3257,3257,37.7317447368421,37.732648342105264,-122.46200066666668,-122.4631407826087,37.732197,-122.462571,0.0,0.0,0.0,0.0,0.0,0,0
3259,3259,37.7317447368421,37.732648342105264,-122.46428089855073,-122.46542101449276,37.732197,-122.464851,7.0,1.0,3.0,0.0,0.0,0,0
3260,3260,37.7317447368421,37.732648342105264,-122.46542101449276,-122.46656113043478,37.732197,-122.465991,1.0,0.0,4.0,0.0,0.0,0,0
3263,3263,37.7317447368421,37.732648342105264,-122.46884136231884,-122.46998147826088,37.732197,-122.469411,3.0,0.0,4.0,0.0,0.0,0,0
3264,3264,37.7317447368421,37.732648342105264,-122.46998147826088,-122.4711215942029,37.732197,-122.470552,1.0,0.0,5.0,0.0,0.0,0,0
3265,3265,37.7317447368421,37.732648342105264,-122.4711215942029,-122.47226171014492,37.732197,-122.471692,0.0,0.0,0.0,0.0,0.0,0,0
3266,3266,37.7317447368421,37.732648342105264,-122.47226171014492,-122.47340182608696,37.732197,-122.472832,0.0,0.0,0.0,0.0,0.0,0,0
3267,3267,37.7317447368421,37.732648342105264,-122.47340182608696,-122.474541942029,37.732197,-122.473972,3.0,4.0,3.0,1.0,0.0,0,1
3269,3269,37.7317447368421,37.732648342105264,-122.47568205797104,-122.47682217391304,37.732197,-122.476252,0.0,0.0,0.0,0.0,0.0,0,0
3270,3270,37.7317447368421,37.732648342105264,-122.47682217391304,-122.47796228985509,37.732197,-122.477392,4.0,0.0,0.0,0.0,0.0,0,0
3271,3271,37.7317447368421,37.732648342105264,-122.47796228985509,-122.47910240579712,37.732197,-122.478532,0.0,0.0,0.0,0.0,0.0,0,0
3272,3272,37.7317447368421,37.732648342105264,-122.47910240579712,-122.48024252173914,37.732197,-122.479672,4.0,0.0,0.0,0.0,0.0,0,0
3273,3273,37.7317447368421,37.732648342105264,-122.48024252173914,-122.48138263768116,37.732197,-122.480813,4.0,0.0,0.0,0.0,0.0,0,0
3276,3276,37.7317447368421,37.732648342105264,-122.48366286956522,-122.48480298550726,37.732197,-122.484233,2.0,0.0,0.0,0.0,0.0,0,0
3277,3277,37.7317447368421,37.732648342105264,-122.48480298550726,-122.48594310144928,37.732197,-122.485373,2.0,0.0,0.0,1.0,0.0,0,1
3280,3280,37.7317447368421,37.732648342105264,-122.48822333333334,-122.48936344927536,37.732197,-122.488793,3.0,0.0,0.0,0.0,0.0,0,0
3281,3281,37.7317447368421,37.732648342105264,-122.48936344927536,-122.4905035652174,37.732197,-122.489934,1.0,0.0,0.0,1.0,0.0,0,1
3282,3282,37.7317447368421,37.732648342105264,-122.4905035652174,-122.49164368115945,37.732197,-122.491074,4.0,0.0,0.0,2.0,0.0,0,1
3283,3283,37.7317447368421,37.732648342105264,-122.49164368115945,-122.49278379710144,37.732197,-122.492214,2.0,0.0,0.0,0.0,0.0,0,0
3285,3285,37.7317447368421,37.732648342105264,-122.49392391304347,-122.49506402898552,37.732197,-122.494494,2.0,0.0,2.0,0.0,0.0,0,0
3286,3286,37.7317447368421,37.732648342105264,-122.49506402898552,-122.49620414492756,37.732197,-122.495634,0.0,0.0,6.0,0.0,0.0,0,0
3287,3287,37.7317447368421,37.732648342105264,-122.49620414492756,-122.49734426086955,37.732197,-122.496774,0.0,0.0,1.0,0.0,0.0,0,0
3288,3288,37.7317447368421,37.732648342105264,-122.49734426086955,-122.4984843768116,37.732197,-122.497914,1.0,0.0,1.0,1.0,0.0,0,1
3289,3289,37.7317447368421,37.732648342105264,-122.4984843768116,-122.49962449275364,37.732197,-122.499054,0.0,0.0,0.0,0.0,0.0,0,0
3290,3290,37.7317447368421,37.732648342105264,-122.49962449275364,-122.50076460869566,37.732197,-122.500195,0.0,0.0,0.0,0.0,0.0,0,0
3291,3291,37.7317447368421,37.732648342105264,-122.50076460869566,-122.50190472463768,37.732197,-122.501335,0.0,0.0,0.0,0.0,0.0,0,0
3292,3292,37.7317447368421,37.732648342105264,-122.50190472463768,-122.50304484057972,37.732197,-122.502475,0.0,0.0,0.0,0.0,0.0,0,0
3293,3293,37.7317447368421,37.732648342105264,-122.50304484057972,-122.50418495652174,37.732197,-122.503615,0.0,0.0,0.0,0.0,0.0,0,0
3294,3294,37.7317447368421,37.732648342105264,-122.50418495652174,-122.50532507246378,37.732197,-122.504755,0.0,0.0,0.0,0.0,0.0,0,0
3295,3295,37.7317447368421,37.732648342105264,-122.50532507246378,-122.5064651884058,37.732197,-122.505895,0.0,0.0,0.0,0.0,0.0,0,0
3296,3296,37.7317447368421,37.732648342105264,-122.5064651884058,-122.50760530434783,37.732197,-122.507035,0.0,0.0,0.0,0.0,0.0,0,0
3297,3297,37.7317447368421,37.732648342105264,-122.50760530434783,-122.50874542028986,37.732197,-122.508175,0.0,0.0,0.0,0.0,0.0,0,0
3298,3298,37.7317447368421,37.732648342105264,-122.50874542028986,-122.50988553623188,37.732197,-122.509315,0.0,0.0,0.0,0.0,0.0,0,0
3299,3299,37.732648342105264,37.73355194736842,-122.36737104347829,-122.3685111594203,37.7331,-122.367941,0.0,0.0,0.0,0.0,0.0,0,0
3300,3300,37.732648342105264,37.73355194736842,-122.3685111594203,-122.36965127536232,37.7331,-122.369081,0.0,0.0,0.0,0.0,0.0,0,0
3301,3301,37.732648342105264,37.73355194736842,-122.36965127536232,-122.37079139130437,37.7331,-122.370221,0.0,0.0,0.0,0.0,0.0,0,0
3302,3302,37.732648342105264,37.73355194736842,-122.37079139130437,-122.3719315072464,37.7331,-122.371361,0.0,0.0,0.0,0.0,0.0,0,0
3303,3303,37.732648342105264,37.73355194736842,-122.3719315072464,-122.3730716231884,37.7331,-122.372502,0.0,0.0,0.0,0.0,0.0,0,0
3304,3304,37.732648342105264,37.73355194736842,-122.3730716231884,-122.37421173913044,37.7331,-122.373642,0.0,0.0,0.0,0.0,0.0,0,0
3305,3305,37.732648342105264,37.73355194736842,-122.37421173913044,-122.37535185507248,37.7331,-122.374782,0.0,0.0,0.0,0.0,0.0,0,0
3306,3306,37.732648342105264,37.73355194736842,-122.37535185507248,-122.3764919710145,37.7331,-122.375922,0.0,0.0,0.0,0.0,0.0,0,0
3307,3307,37.732648342105264,37.73355194736842,-122.3764919710145,-122.37763208695652,37.7331,-122.377062,0.0,2.0,0.0,0.0,0.0,0,0
3308,3308,37.732648342105264,37.73355194736842,-122.37763208695652,-122.37877220289856,37.7331,-122.378202,1.0,0.0,0.0,1.0,0.0,0,1
3309,3309,37.732648342105264,37.73355194736842,-122.37877220289856,-122.37991231884058,37.7331,-122.379342,0.0,1.0,1.0,0.0,0.0,0,0
3311,3311,37.732648342105264,37.73355194736842,-122.38105243478262,-122.38219255072464,37.7331,-122.381622,0.0,2.0,0.0,0.0,0.0,0,0
3312,3312,37.732648342105264,37.73355194736842,-122.38219255072464,-122.38333266666667,37.7331,-122.382763,0.0,2.0,0.0,0.0,0.0,0,0
3313,3313,37.732648342105264,37.73355194736842,-122.38333266666667,-122.3844727826087,37.7331,-122.383903,1.0,0.0,3.0,0.0,0.0,0,0
3314,3314,37.732648342105264,37.73355194736842,-122.3844727826087,-122.38561289855072,37.7331,-122.385043,5.0,3.0,1.0,2.0,0.0,0,1
3315,3315,37.732648342105264,37.73355194736842,-122.38561289855072,-122.38675301449275,37.7331,-122.386183,3.0,2.0,0.0,0.0,0.0,0,0
3316,3316,37.732648342105264,37.73355194736842,-122.38675301449275,-122.3878931304348,37.7331,-122.387323,0.0,0.0,0.0,0.0,0.0,0,0
3320,3320,37.732648342105264,37.73355194736842,-122.39131347826088,-122.3924535942029,37.7331,-122.391884,0.0,0.0,0.0,0.0,0.0,0,0
3321,3321,37.732648342105264,37.73355194736842,-122.3924535942029,-122.39359371014493,37.7331,-122.393024,0.0,0.0,0.0,0.0,0.0,0,0
3323,3323,37.732648342105264,37.73355194736842,-122.39473382608696,-122.39587394202898,37.7331,-122.395304,0.0,0.0,0.0,0.0,0.0,0,0
3324,3324,37.732648342105264,37.73355194736842,-122.39587394202898,-122.39701405797102,37.7331,-122.396444,0.0,0.0,0.0,0.0,0.0,0,0
3325,3325,37.732648342105264,37.73355194736842,-122.39701405797102,-122.39815417391306,37.7331,-122.397584,4.0,2.0,0.0,0.0,0.0,0,0
3326,3326,37.732648342105264,37.73355194736842,-122.39815417391306,-122.39929428985508,37.7331,-122.398724,0.0,0.0,0.0,0.0,0.0,0,0
3327,3327,37.732648342105264,37.73355194736842,-122.39929428985508,-122.40043440579711,37.7331,-122.399864,0.0,0.0,0.0,0.0,0.0,0,0
3328,3328,37.732648342105264,37.73355194736842,-122.40043440579711,-122.40157452173914,37.7331,-122.401004,3.0,0.0,0.0,0.0,0.0,0,0
3329,3329,37.732648342105264,37.73355194736842,-122.40157452173914,-122.40271463768116,37.7331,-122.402145,0.0,0.0,0.0,0.0,0.0,0,0
3330,3330,37.732648342105264,37.73355194736842,-122.40271463768116,-122.4038547536232,37.7331,-122.403285,0.0,0.0,0.0,0.0,0.0,0,0
3332,3332,37.732648342105264,37.73355194736842,-122.40499486956524,-122.40613498550724,37.7331,-122.405565,0.0,0.0,0.0,0.0,0.0,0,0
3334,3334,37.732648342105264,37.73355194736842,-122.40727510144929,-122.40841521739132,37.7331,-122.407845,4.0,0.0,0.0,0.0,0.0,0,0
3335,3335,37.732648342105264,37.73355194736842,-122.40841521739132,-122.40955533333334,37.7331,-122.408985,0.0,0.0,0.0,0.0,0.0,0,0
3336,3336,37.732648342105264,37.73355194736842,-122.40955533333334,-122.41069544927537,37.7331,-122.410125,1.0,0.0,0.0,0.0,0.0,0,0
3337,3337,37.732648342105264,37.73355194736842,-122.41069544927537,-122.4118355652174,37.7331,-122.411266,0.0,0.0,0.0,0.0,0.0,0,0
3338,3338,37.732648342105264,37.73355194736842,-122.4118355652174,-122.41297568115942,37.7331,-122.412406,0.0,0.0,0.0,0.0,0.0,0,0
3339,3339,37.732648342105264,37.73355194736842,-122.41297568115942,-122.41411579710146,37.7331,-122.413546,0.0,1.0,0.0,1.0,0.0,0,1
3340,3340,37.732648342105264,37.73355194736842,-122.41411579710146,-122.41525591304348,37.7331,-122.414686,0.0,0.0,0.0,0.0,0.0,0,0
3341,3341,37.732648342105264,37.73355194736842,-122.41525591304348,-122.41639602898552,37.7331,-122.415826,0.0,1.0,0.0,0.0,0.0,0,0
3344,3344,37.732648342105264,37.73355194736842,-122.41867626086956,-122.4198163768116,37.7331,-122.419246,0.0,0.0,0.0,0.0,0.0,0,0
3345,3345,37.732648342105264,37.73355194736842,-122.4198163768116,-122.42095649275365,37.7331,-122.420386,0.0,0.0,0.0,0.0,0.0,0,0
3346,3346,37.732648342105264,37.73355194736842,-122.42095649275365,-122.42209660869564,37.7331,-122.421527,2.0,0.0,0.0,0.0,0.0,0,0
3347,3347,37.732648342105264,37.73355194736842,-122.42209660869564,-122.42323672463768,37.7331,-122.422667,0.0,0.0,0.0,0.0,0.0,0,0
3348,3348,37.732648342105264,37.73355194736842,-122.42323672463768,-122.42437684057973,37.7331,-122.423807,2.0,0.0,0.0,0.0,0.0,0,0
3350,3350,37.732648342105264,37.73355194736842,-122.42551695652176,-122.42665707246375,37.7331,-122.426087,0.0,0.0,0.0,0.0,0.0,0,0
3352,3352,37.732648342105264,37.73355194736842,-122.4277971884058,-122.42893730434784,37.7331,-122.428367,2.0,1.0,0.0,0.0,0.0,0,0
3353,3353,37.732648342105264,37.73355194736842,-122.42893730434784,-122.43007742028986,37.7331,-122.429507,4.0,2.0,0.0,0.0,0.0,0,0
3354,3354,37.732648342105264,37.73355194736842,-122.43007742028986,-122.43121753623188,37.7331,-122.430647,4.0,0.0,1.0,0.0,0.0,0,0
3356,3356,37.732648342105264,37.73355194736842,-122.43235765217392,-122.43349776811594,37.7331,-122.432928,1.0,0.0,0.0,0.0,0.0,0,0
3358,3358,37.732648342105264,37.73355194736842,-122.43463788405798,-122.435778,37.7331,-122.435208,0.0,0.0,0.0,0.0,0.0,0,0
3359,3359,37.732648342105264,37.73355194736842,-122.435778,-122.43691811594204,37.7331,-122.436348,0.0,0.0,0.0,0.0,0.0,0,0
3360,3360,37.732648342105264,37.73355194736842,-122.43691811594204,-122.43805823188409,37.7331,-122.437488,0.0,0.0,0.0,0.0,0.0,0,0
3361,3361,37.732648342105264,37.73355194736842,-122.43805823188409,-122.43919834782608,37.7331,-122.438628,0.0,0.0,0.0,0.0,0.0,0,0
3362,3362,37.732648342105264,37.73355194736842,-122.43919834782608,-122.44033846376811,37.7331,-122.439768,2.0,0.0,1.0,0.0,0.0,0,0
3363,3363,37.732648342105264,37.73355194736842,-122.44033846376811,-122.44147857971016,37.7331,-122.440909,3.0,0.0,3.0,0.0,0.0,0,0
3365,3365,37.732648342105264,37.73355194736842,-122.4426186956522,-122.4437588115942,37.7331,-122.443189,0.0,0.0,1.0,0.0,0.0,0,0
3366,3366,37.732648342105264,37.73355194736842,-122.4437588115942,-122.44489892753624,37.7331,-122.444329,2.0,0.0,4.0,0.0,0.0,0,0
3367,3367,37.732648342105264,37.73355194736842,-122.44489892753624,-122.44603904347828,37.7331,-122.445469,0.0,0.0,1.0,0.0,0.0,0,0
3368,3368,37.732648342105264,37.73355194736842,-122.44603904347828,-122.4471791594203,37.7331,-122.446609,0.0,0.0,2.0,0.0,0.0,0,0
3369,3369,37.732648342105264,37.73355194736842,-122.4471791594203,-122.44831927536232,37.7331,-122.447749,0.0,0.0,1.0,0.0,0.0,0,0
3370,3370,37.732648342105264,37.73355194736842,-122.44831927536232,-122.44945939130436,37.7331,-122.448889,2.0,2.0,2.0,0.0,0.0,0,0
3371,3371,37.732648342105264,37.73355194736842,-122.44945939130436,-122.45059950724638,37.7331,-122.450029,0.0,0.0,1.0,0.0,0.0,0,0
3372,3372,37.732648342105264,37.73355194736842,-122.45059950724638,-122.45173962318842,37.7331,-122.45117,4.0,0.0,2.0,0.0,0.0,0,0
3373,3373,37.732648342105264,37.73355194736842,-122.45173962318842,-122.45287973913044,37.7331,-122.45231,0.0,0.0,1.0,0.0,0.0,0,0
3374,3374,37.732648342105264,37.73355194736842,-122.45287973913044,-122.45401985507247,37.7331,-122.45345,0.0,0.0,5.0,0.0,0.0,0,0
3375,3375,37.732648342105264,37.73355194736842,-122.45401985507247,-122.4551599710145,37.7331,-122.45459,1.0,0.0,4.0,0.0,0.0,0,0
3376,3376,37.732648342105264,37.73355194736842,-122.4551599710145,-122.45630008695652,37.7331,-122.45573,6.0,0.0,5.0,0.0,0.0,0,0
3377,3377,37.732648342105264,37.73355194736842,-122.45630008695652,-122.45744020289855,37.7331,-122.45687,0.0,0.0,0.0,0.0,0.0,0,0
3378,3378,37.732648342105264,37.73355194736842,-122.45744020289855,-122.4585803188406,37.7331,-122.45801,0.0,0.0,0.0,0.0,0.0,0,0
3379,3379,37.732648342105264,37.73355194736842,-122.4585803188406,-122.4597204347826,37.7331,-122.45915,0.0,0.0,0.0,0.0,0.0,0,0
3380,3380,37.732648342105264,37.73355194736842,-122.4597204347826,-122.46086055072465,37.7331,-122.46029,0.0,0.0,0.0,0.0,0.0,0,0
3381,3381,37.732648342105264,37.73355194736842,-122.46086055072465,-122.46200066666668,37.7331,-122.461431,0.0,0.0,0.0,0.0,0.0,0,0
3382,3382,37.732648342105264,37.73355194736842,-122.46200066666668,-122.4631407826087,37.7331,-122.462571,0.0,0.0,0.0,0.0,0.0,0,0
3383,3383,37.732648342105264,37.73355194736842,-122.4631407826087,-122.46428089855073,37.7331,-122.463711,0.0,0.0,0.0,0.0,0.0,0,0
3384,3384,37.732648342105264,37.73355194736842,-122.46428089855073,-122.46542101449276,37.7331,-122.464851,0.0,0.0,0.0,0.0,0.0,0,0
3385,3385,37.732648342105264,37.73355194736842,-122.46542101449276,-122.46656113043478,37.7331,-122.465991,4.0,2.0,0.0,0.0,0.0,0,0
3386,3386,37.732648342105264,37.73355194736842,-122.46656113043478,-122.46770124637682,37.7331,-122.467131,4.0,0.0,0.0,0.0,0.0,0,0
3387,3387,37.732648342105264,37.73355194736842,-122.46770124637682,-122.46884136231884,37.7331,-122.468271,8.0,0.0,0.0,0.0,0.0,0,0
3388,3388,37.732648342105264,37.73355194736842,-122.46884136231884,-122.46998147826088,37.7331,-122.469411,4.0,0.0,0.0,0.0,0.0,0,0
3389,3389,37.732648342105264,37.73355194736842,-122.46998147826088,-122.4711215942029,37.7331,-122.470552,2.0,0.0,0.0,0.0,0.0,0,0
3390,3390,37.732648342105264,37.73355194736842,-122.4711215942029,-122.47226171014492,37.7331,-122.471692,1.0,0.0,0.0,0.0,0.0,0,0
3391,3391,37.732648342105264,37.73355194736842,-122.47226171014492,-122.47340182608696,37.7331,-122.472832,0.0,0.0,0.0,0.0,0.0,0,0
3392,3392,37.732648342105264,37.73355194736842,-122.47340182608696,-122.474541942029,37.7331,-122.473972,0.0,0.0,1.0,0.0,0.0,0,0
3393,3393,37.732648342105264,37.73355194736842,-122.474541942029,-122.47568205797104,37.7331,-122.475112,0.0,0.0,0.0,0.0,0.0,0,0
3396,3396,37.732648342105264,37.73355194736842,-122.47796228985509,-122.47910240579712,37.7331,-122.478532,0.0,0.0,0.0,0.0,0.0,0,0
3397,3397,37.732648342105264,37.73355194736842,-122.47910240579712,-122.48024252173914,37.7331,-122.479672,0.0,0.0,0.0,0.0,0.0,0,0
3398,3398,37.732648342105264,37.73355194736842,-122.48024252173914,-122.48138263768116,37.7331,-122.480813,0.0,0.0,0.0,0.0,0.0,0,0
3399,3399,37.732648342105264,37.73355194736842,-122.48138263768116,-122.4825227536232,37.7331,-122.481953,0.0,0.0,1.0,0.0,0.0,0,0
3400,3400,37.732648342105264,37.73355194736842,-122.4825227536232,-122.48366286956522,37.7331,-122.483093,0.0,0.0,0.0,0.0,0.0,0,0
3401,3401,37.732648342105264,37.73355194736842,-122.48366286956522,-122.48480298550726,37.7331,-122.484233,0.0,0.0,0.0,0.0,0.0,0,0
3402,3402,37.732648342105264,37.73355194736842,-122.48480298550726,-122.48594310144928,37.7331,-122.485373,0.0,0.0,0.0,0.0,0.0,0,0
3403,3403,37.732648342105264,37.73355194736842,-122.48594310144928,-122.48708321739132,37.7331,-122.486513,0.0,0.0,0.0,0.0,0.0,0,0
3404,3404,37.732648342105264,37.73355194736842,-122.48708321739132,-122.48822333333334,37.7331,-122.487653,0.0,0.0,0.0,0.0,0.0,0,0
3405,3405,37.732648342105264,37.73355194736842,-122.48822333333334,-122.48936344927536,37.7331,-122.488793,0.0,0.0,3.0,0.0,0.0,0,0
3406,3406,37.732648342105264,37.73355194736842,-122.48936344927536,-122.4905035652174,37.7331,-122.489934,0.0,0.0,0.0,0.0,0.0,0,0
3407,3407,37.732648342105264,37.73355194736842,-122.4905035652174,-122.49164368115945,37.7331,-122.491074,0.0,0.0,0.0,0.0,0.0,0,0
3408,3408,37.732648342105264,37.73355194736842,-122.49164368115945,-122.49278379710144,37.7331,-122.492214,0.0,0.0,0.0,0.0,0.0,0,0
3409,3409,37.732648342105264,37.73355194736842,-122.49278379710144,-122.49392391304347,37.7331,-122.493354,0.0,0.0,0.0,0.0,0.0,0,0
3410,3410,37.732648342105264,37.73355194736842,-122.49392391304347,-122.49506402898552,37.7331,-122.494494,0.0,0.0,1.0,0.0,0.0,0,0
3411,3411,37.732648342105264,37.73355194736842,-122.49506402898552,-122.49620414492756,37.7331,-122.495634,0.0,0.0,1.0,0.0,0.0,0,0
3412,3412,37.732648342105264,37.73355194736842,-122.49620414492756,-122.49734426086955,37.7331,-122.496774,0.0,1.0,2.0,0.0,0.0,0,0
3413,3413,37.732648342105264,37.73355194736842,-122.49734426086955,-122.4984843768116,37.7331,-122.497914,0.0,0.0,0.0,0.0,0.0,0,0
3414,3414,37.732648342105264,37.73355194736842,-122.4984843768116,-122.49962449275364,37.7331,-122.499054,0.0,0.0,0.0,0.0,0.0,0,0
3415,3415,37.732648342105264,37.73355194736842,-122.49962449275364,-122.50076460869566,37.7331,-122.500195,0.0,0.0,0.0,0.0,0.0,0,0
3416,3416,37.732648342105264,37.73355194736842,-122.50076460869566,-122.50190472463768,37.7331,-122.501335,0.0,0.0,0.0,0.0,0.0,0,0
3417,3417,37.732648342105264,37.73355194736842,-122.50190472463768,-122.50304484057972,37.7331,-122.502475,0.0,0.0,0.0,0.0,0.0,0,0
3418,3418,37.732648342105264,37.73355194736842,-122.50304484057972,-122.50418495652174,37.7331,-122.503615,0.0,0.0,0.0,0.0,0.0,0,0
3419,3419,37.732648342105264,37.73355194736842,-122.50418495652174,-122.50532507246378,37.7331,-122.504755,0.0,0.0,0.0,0.0,0.0,0,0
3420,3420,37.732648342105264,37.73355194736842,-122.50532507246378,-122.5064651884058,37.7331,-122.505895,0.0,0.0,0.0,0.0,0.0,0,0
3421,3421,37.732648342105264,37.73355194736842,-122.5064651884058,-122.50760530434783,37.7331,-122.507035,0.0,0.0,0.0,0.0,0.0,0,0
3422,3422,37.732648342105264,37.73355194736842,-122.50760530434783,-122.50874542028986,37.7331,-122.508175,0.0,0.0,0.0,0.0,0.0,0,0
3423,3423,37.732648342105264,37.73355194736842,-122.50874542028986,-122.50988553623188,37.7331,-122.509315,0.0,0.0,0.0,0.0,0.0,0,0
3424,3424,37.73355194736842,37.73445555263157,-122.37079139130437,-122.3719315072464,37.734004,-122.371361,0.0,0.0,0.0,0.0,0.0,0,0
3425,3425,37.73355194736842,37.73445555263157,-122.3719315072464,-122.3730716231884,37.734004,-122.372502,0.0,0.0,0.0,0.0,0.0,0,0
3426,3426,37.73355194736842,37.73445555263157,-122.37421173913044,-122.37535185507248,37.734004,-122.374782,0.0,0.0,0.0,0.0,0.0,0,0
3427,3427,37.73355194736842,37.73445555263157,-122.37535185507248,-122.3764919710145,37.734004,-122.375922,0.0,0.0,0.0,0.0,0.0,0,0
3428,3428,37.73355194736842,37.73445555263157,-122.3764919710145,-122.37763208695652,37.734004,-122.377062,1.0,0.0,0.0,2.0,0.0,0,1
3429,3429,37.73355194736842,37.73445555263157,-122.37763208695652,-122.37877220289856,37.734004,-122.378202,0.0,0.0,0.0,0.0,0.0,0,0
3431,3431,37.73355194736842,37.73445555263157,-122.37991231884058,-122.38105243478262,37.734004,-122.380482,0.0,0.0,0.0,0.0,0.0,0,0
3432,3432,37.73355194736842,37.73445555263157,-122.38105243478262,-122.38219255072464,37.734004,-122.381622,2.0,0.0,0.0,0.0,0.0,0,0
3434,3434,37.73355194736842,37.73445555263157,-122.38333266666667,-122.3844727826087,37.734004,-122.383903,0.0,0.0,0.0,0.0,0.0,0,0
3435,3435,37.73355194736842,37.73445555263157,-122.3844727826087,-122.38561289855072,37.734004,-122.385043,0.0,0.0,7.0,0.0,0.0,0,0
