,Tile_ID,Lat1,Lat2,Long1,Long2,Mid_lat,Mid_long,Stop_Signs,Bus_stop,Paving,Future,Historical,Collision_rate,Collision_rate_score,Collision_binary
9854,9854,37.78325023684211,37.78415384210526,-122.435778,-122.43691811594204,37.783702,-122.436348,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
2405,2405,37.72632310526316,37.72722671052631,-122.39473382608696,-122.39587394202898,37.726775,-122.395304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9574,9574,37.78053942105263,37.781443026315785,-122.49962449275364,-122.50076460869566,37.780991,-122.500195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4615,4615,37.74168439473684,37.742588,-122.49962449275364,-122.50076460869566,37.742136,-122.500195,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0
1577,1577,37.719997868421046,37.72090147368421,-122.47910240579712,-122.48024252173914,37.72045,-122.479672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12167,12167,37.80855118421053,37.80945478947368,-122.4198163768116,-122.42095649275365,37.809003,-122.420386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4918,4918,37.74439521052632,37.74529881578947,-122.4277971884058,-122.42893730434784,37.744847,-122.428367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9678,9678,37.781443026315785,37.78234663157895,-122.4905035652174,-122.49164368115945,37.781895,-122.491074,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3957,3957,37.73716636842105,37.738069973684205,-122.435778,-122.43691811594204,37.737618,-122.436348,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
11327,11327,37.79770792105264,37.79861152631579,-122.41411579710146,-122.41525591304348,37.79816,-122.414686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11305,11305,37.79680431578947,37.79770792105264,-122.48024252173914,-122.48138263768116,37.797256,-122.480813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10722,10722,37.79047907894737,37.791382684210525,-122.48366286956522,-122.48480298550726,37.790931,-122.484233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4946,4946,37.74439521052632,37.74529881578947,-122.4597204347826,-122.46086055072465,37.744847,-122.46029,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2076,2076,37.72361228947368,37.72451589473684,-122.46884136231884,-122.46998147826088,37.724064,-122.469411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10241,10241,37.78596105263158,37.78686465789474,-122.4984843768116,-122.49962449275364,37.786413,-122.499054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4855,4855,37.74349160526316,37.74439521052632,-122.49392391304347,-122.49506402898552,37.743943,-122.494494,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0
5261,5261,37.74710602631579,37.74800963157895,-122.40955533333334,-122.41069544927537,37.747558,-122.410125,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1658,1658,37.72090147368421,37.72180507894737,-122.42893730434784,-122.43007742028986,37.721353,-122.429507,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
11082,11082,37.79499710526316,37.79590071052631,-122.40955533333334,-122.41069544927537,37.795449,-122.410125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
6857,6857,37.75885289473684,37.7597565,-122.4984843768116,-122.49962449275364,37.759305,-122.499054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9971,9971,37.78415384210526,37.785057447368416,-122.44147857971016,-122.4426186956522,37.784606,-122.442049,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0
2022,2022,37.72361228947368,37.72451589473684,-122.40727510144929,-122.40841521739132,37.724064,-122.407845,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0
19,19,37.708251,37.70915460526315,-122.41297568115942,-122.41411579710146,37.708703,-122.413546,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
11905,11905,37.804033157894736,37.8049367631579,-122.47796228985509,-122.47910240579712,37.804485,-122.478532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10697,10697,37.79047907894737,37.791382684210525,-122.4551599710145,-122.45630008695652,37.790931,-122.45573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3706,3706,37.735359157894734,37.736262763157896,-122.42209660869564,-122.42323672463768,37.735811,-122.422667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
488,488,37.71186542105263,37.71276902631578,-122.43919834782608,-122.44033846376811,37.712317,-122.439768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1423,1423,37.71909426315789,37.719997868421046,-122.44603904347828,-122.4471791594203,37.719546,-122.446609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2969,2969,37.72993752631579,37.73084113157894,-122.4277971884058,-122.42893730434784,37.730389,-122.428367,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0
2228,2228,37.72451589473684,37.7254195,-122.49392391304347,-122.49506402898552,37.724968,-122.494494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12175,12175,37.80855118421053,37.80945478947368,-122.43463788405798,-122.435778,37.809003,-122.435208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4374,4374,37.73987718421053,37.74078078947368,-122.50532507246378,-122.5064651884058,37.740329,-122.505895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6635,6635,37.75704568421053,37.757949289473686,-122.50988553623188,-122.51102565217391,37.757497,-122.510456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3059,3059,37.73084113157894,37.7317447368421,-122.38219255072464,-122.38333266666667,37.731293,-122.382763,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
5324,5324,37.74710602631579,37.74800963157895,-122.48138263768116,-122.4825227536232,37.747558,-122.481953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8665,8665,37.77331057894737,37.77421418421052,-122.48708321739132,-122.48822333333334,37.773762,-122.487653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1951,1951,37.72270868421053,37.72361228947368,-122.47340182608696,-122.474541942029,37.72316,-122.473972,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
3499,3499,37.73355194736842,37.73445555263157,-122.45744020289855,-122.4585803188406,37.734004,-122.45801,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9594,9594,37.781443026315785,37.78234663157895,-122.39473382608696,-122.39587394202898,37.781895,-122.395304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9522,9522,37.78053942105263,37.781443026315785,-122.44033846376811,-122.44147857971016,37.780991,-122.440909,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9923,9923,37.78415384210526,37.785057447368416,-122.38675301449275,-122.3878931304348,37.784606,-122.387323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,14,37.708251,37.70915460526315,-122.40727510144929,-122.40841521739132,37.708703,-122.407845,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
5797,5797,37.75072044736842,37.75162405263158,-122.48480298550726,-122.48594310144928,37.751172,-122.485373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5281,5281,37.74710602631579,37.74800963157895,-122.43235765217392,-122.43349776811594,37.747558,-122.432928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9576,9576,37.78053942105263,37.781443026315785,-122.50190472463768,-122.50304484057972,37.780991,-122.502475,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
7991,7991,37.76788894736842,37.76879255263158,-122.49164368115945,-122.49278379710144,37.768341,-122.492214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10698,10698,37.79047907894737,37.791382684210525,-122.45630008695652,-122.45744020289855,37.790931,-122.45687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2987,2987,37.72993752631579,37.73084113157894,-122.44831927536232,-122.44945939130436,37.730389,-122.448889,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6266,6266,37.754334868421054,37.75523847368421,-122.48480298550726,-122.48594310144928,37.754787,-122.485373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12,12,37.708251,37.70915460526315,-122.40499486956524,-122.40613498550724,37.708703,-122.405565,1.0,5.0,4.0,4.0,3.0,0.14285714285714285,0.2,1
20,20,37.708251,37.70915460526315,-122.41411579710146,-122.41525591304348,37.708703,-122.414686,3.0,0.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
26,26,37.708251,37.70915460526315,-122.42095649275365,-122.42209660869564,37.708703,-122.421527,0.0,0.0,0.0,1.0,1.0,0.047619047619047616,0.2,1
49,49,37.708251,37.70915460526315,-122.4471791594203,-122.44831927536232,37.708703,-122.447749,4.0,0.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
52,52,37.708251,37.70915460526315,-122.45059950724638,-122.45173962318842,37.708703,-122.45117,0.0,0.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
53,53,37.708251,37.70915460526315,-122.45173962318842,-122.45287973913044,37.708703,-122.45231,0.0,1.0,0.0,3.0,2.0,0.09523809523809523,0.2,1
58,58,37.708251,37.70915460526315,-122.45744020289855,-122.4585803188406,37.708703,-122.45801,2.0,0.0,0.0,1.0,1.0,0.047619047619047616,0.2,1
59,59,37.708251,37.70915460526315,-122.4585803188406,-122.4597204347826,37.708703,-122.45915,2.0,0.0,0.0,0.0,2.0,0.09523809523809523,0.2,1
69,69,37.708251,37.70915460526315,-122.46998147826088,-122.4711215942029,37.708703,-122.470552,0.0,0.0,0.0,4.0,1.0,0.047619047619047616,0.2,1
128,128,37.70915460526315,37.71005821052631,-122.40841521739132,-122.40955533333334,37.709606,-122.408985,3.0,3.0,3.0,0.0,1.0,0.047619047619047616,0.2,1
130,130,37.70915460526315,37.71005821052631,-122.41069544927537,-122.4118355652174,37.709606,-122.411266,0.0,0.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
131,131,37.70915460526315,37.71005821052631,-122.4118355652174,-122.41297568115942,37.709606,-122.412406,1.0,1.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
133,133,37.70915460526315,37.71005821052631,-122.41411579710146,-122.41525591304348,37.709606,-122.414686,1.0,0.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
134,134,37.70915460526315,37.71005821052631,-122.41525591304348,-122.41639602898552,37.709606,-122.415826,2.0,0.0,3.0,0.0,1.0,0.047619047619047616,0.2,1
137,137,37.70915460526315,37.71005821052631,-122.41867626086956,-122.4198163768116,37.709606,-122.419246,4.0,2.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
141,141,37.70915460526315,37.71005821052631,-122.42323672463768,-122.42437684057973,37.709606,-122.423807,0.0,0.0,0.0,2.0,1.0,0.047619047619047616,0.2,1
155,155,37.70915460526315,37.71005821052631,-122.43919834782608,-122.44033846376811,37.709606,-122.439768,3.0,0.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
160,160,37.70915460526315,37.71005821052631,-122.44489892753624,-122.44603904347828,37.709606,-122.445469,4.0,0.0,4.0,0.0,1.0,0.047619047619047616,0.2,1
164,164,37.70915460526315,37.71005821052631,-122.44945939130436,-122.45059950724638,37.709606,-122.450029,1.0,1.0,0.0,1.0,2.0,0.09523809523809523,0.2,1
165,165,37.70915460526315,37.71005821052631,-122.45059950724638,-122.45173962318842,37.709606,-122.45117,0.0,1.0,0.0,0.0,2.0,0.09523809523809523,0.2,1
167,167,37.70915460526315,37.71005821052631,-122.45287973913044,-122.45401985507247,37.709606,-122.45345,3.0,0.0,0.0,1.0,3.0,0.14285714285714285,0.2,1
169,169,37.70915460526315,37.71005821052631,-122.4551599710145,-122.45630008695652,37.709606,-122.45573,0.0,0.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
171,171,37.70915460526315,37.71005821052631,-122.45744020289855,-122.4585803188406,37.709606,-122.45801,2.0,0.0,1.0,5.0,2.0,0.09523809523809523,0.2,1
172,172,37.70915460526315,37.71005821052631,-122.4585803188406,-122.4597204347826,37.709606,-122.45915,1.0,0.0,2.0,0.0,2.0,0.09523809523809523,0.2,1
182,182,37.70915460526315,37.71005821052631,-122.46998147826088,-122.4711215942029,37.709606,-122.470552,0.0,0.0,0.0,1.0,1.0,0.047619047619047616,0.2,1
223,223,37.71005821052631,37.710961815789474,-122.39017336231883,-122.39131347826088,37.71051,-122.390743,3.0,0.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
231,231,37.71005821052631,37.710961815789474,-122.39929428985508,-122.40043440579711,37.71051,-122.399864,6.0,0.0,0.0,1.0,1.0,0.047619047619047616,0.2,1
240,240,37.71005821052631,37.710961815789474,-122.40955533333334,-122.41069544927537,37.71051,-122.410125,6.0,1.0,7.0,0.0,2.0,0.09523809523809523,0.2,1
248,248,37.71005821052631,37.710961815789474,-122.41867626086956,-122.4198163768116,37.71051,-122.419246,4.0,1.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
253,253,37.71005821052631,37.710961815789474,-122.42437684057973,-122.42551695652176,37.71051,-122.424947,0.0,0.0,0.0,3.0,3.0,0.14285714285714285,0.2,1
254,254,37.71005821052631,37.710961815789474,-122.42551695652176,-122.42665707246375,37.71051,-122.426087,0.0,1.0,0.0,1.0,1.0,0.047619047619047616,0.2,1
262,262,37.71005821052631,37.710961815789474,-122.43463788405798,-122.435778,37.71051,-122.435208,6.0,3.0,2.0,0.0,1.0,0.047619047619047616,0.2,1
273,273,37.71005821052631,37.710961815789474,-122.4471791594203,-122.44831927536232,37.71051,-122.447749,3.0,0.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
274,274,37.71005821052631,37.710961815789474,-122.44831927536232,-122.44945939130436,37.71051,-122.448889,0.0,2.0,0.0,0.0,2.0,0.09523809523809523,0.2,1
276,276,37.71005821052631,37.710961815789474,-122.45059950724638,-122.45173962318842,37.71051,-122.45117,2.0,0.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
277,277,37.71005821052631,37.710961815789474,-122.45173962318842,-122.45287973913044,37.71051,-122.45231,4.0,0.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
279,279,37.71005821052631,37.710961815789474,-122.45401985507247,-122.4551599710145,37.71051,-122.45459,3.0,1.0,0.0,7.0,9.0,0.42857142857142855,0.6,1
281,281,37.71005821052631,37.710961815789474,-122.45630008695652,-122.45744020289855,37.71051,-122.45687,1.0,0.0,0.0,4.0,1.0,0.047619047619047616,0.2,1
284,284,37.71005821052631,37.710961815789474,-122.4597204347826,-122.46086055072465,37.71051,-122.46029,1.0,0.0,0.0,1.0,3.0,0.14285714285714285,0.2,1
292,292,37.71005821052631,37.710961815789474,-122.46884136231884,-122.46998147826088,37.71051,-122.469411,3.0,2.0,1.0,2.0,2.0,0.09523809523809523,0.2,1
293,293,37.71005821052631,37.710961815789474,-122.46998147826088,-122.4711215942029,37.71051,-122.470552,3.0,1.0,3.0,0.0,3.0,0.14285714285714285,0.2,1
338,338,37.710961815789474,37.71186542105263,-122.39473382608696,-122.39587394202898,37.711414,-122.395304,3.0,0.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
345,345,37.710961815789474,37.71186542105263,-122.40271463768116,-122.4038547536232,37.711414,-122.403285,1.0,3.0,0.0,2.0,5.0,0.23809523809523808,0.4,1
350,350,37.710961815789474,37.71186542105263,-122.40841521739132,-122.40955533333334,37.711414,-122.408985,4.0,1.0,0.0,1.0,1.0,0.047619047619047616,0.2,1
355,355,37.710961815789474,37.71186542105263,-122.41411579710146,-122.41525591304348,37.711414,-122.414686,4.0,1.0,2.0,3.0,1.0,0.047619047619047616,0.2,1
376,376,37.710961815789474,37.71186542105263,-122.43805823188409,-122.43919834782608,37.711414,-122.438628,4.0,2.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
377,377,37.710961815789474,37.71186542105263,-122.43919834782608,-122.44033846376811,37.711414,-122.439768,4.0,0.0,0.0,1.0,1.0,0.047619047619047616,0.2,1
383,383,37.710961815789474,37.71186542105263,-122.44603904347828,-122.4471791594203,37.711414,-122.446609,3.0,3.0,0.0,1.0,2.0,0.09523809523809523,0.2,1
388,388,37.710961815789474,37.71186542105263,-122.45173962318842,-122.45287973913044,37.711414,-122.45231,1.0,0.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
389,389,37.710961815789474,37.71186542105263,-122.45287973913044,-122.45401985507247,37.711414,-122.45345,2.0,0.0,0.0,0.0,4.0,0.19047619047619047,0.2,1
391,391,37.710961815789474,37.71186542105263,-122.4551599710145,-122.45630008695652,37.711414,-122.45573,0.0,2.0,0.0,10.0,8.0,0.38095238095238093,0.4,1
394,394,37.710961815789474,37.71186542105263,-122.4585803188406,-122.4597204347826,37.711414,-122.45915,0.0,2.0,0.0,1.0,4.0,0.19047619047619047,0.2,1
397,397,37.710961815789474,37.71186542105263,-122.46200066666668,-122.4631407826087,37.711414,-122.462571,2.0,0.0,0.0,4.0,4.0,0.19047619047619047,0.2,1
401,401,37.710961815789474,37.71186542105263,-122.46656113043478,-122.46770124637682,37.711414,-122.467131,0.0,4.0,0.0,0.0,3.0,0.14285714285714285,0.2,1
405,405,37.710961815789474,37.71186542105263,-122.4711215942029,-122.47226171014492,37.711414,-122.471692,0.0,0.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
417,417,37.710961815789474,37.71186542105263,-122.48480298550726,-122.48594310144928,37.711414,-122.485373,0.0,2.0,0.0,1.0,1.0,0.047619047619047616,0.2,1
442,442,37.71186542105263,37.71276902631578,-122.38675301449275,-122.3878931304348,37.712317,-122.387323,0.0,0.0,0.0,2.0,1.0,0.047619047619047616,0.2,1
454,454,37.71186542105263,37.71276902631578,-122.40043440579711,-122.40157452173914,37.712317,-122.401004,4.0,2.0,0.0,0.0,3.0,0.14285714285714285,0.2,1
455,455,37.71186542105263,37.71276902631578,-122.40157452173914,-122.40271463768116,37.712317,-122.402145,0.0,5.0,0.0,5.0,6.0,0.2857142857142857,0.4,1
458,458,37.71186542105263,37.71276902631578,-122.40499486956524,-122.40613498550724,37.712317,-122.405565,7.0,1.0,3.0,0.0,1.0,0.047619047619047616,0.2,1
462,462,37.71186542105263,37.71276902631578,-122.40955533333334,-122.41069544927537,37.712317,-122.410125,4.0,1.0,0.0,3.0,1.0,0.047619047619047616,0.2,1
463,463,37.71186542105263,37.71276902631578,-122.41069544927537,-122.4118355652174,37.712317,-122.411266,2.0,1.0,0.0,0.0,2.0,0.09523809523809523,0.2,1
467,467,37.71186542105263,37.71276902631578,-122.41525591304348,-122.41639602898552,37.712317,-122.415826,4.0,2.0,0.0,2.0,2.0,0.09523809523809523,0.2,1
469,469,37.71186542105263,37.71276902631578,-122.41753614492754,-122.41867626086956,37.712317,-122.418106,3.0,1.0,0.0,0.0,2.0,0.09523809523809523,0.2,1
479,479,37.71186542105263,37.71276902631578,-122.42893730434784,-122.43007742028986,37.712317,-122.429507,0.0,0.0,0.0,3.0,4.0,0.19047619047619047,0.2,1
481,481,37.71186542105263,37.71276902631578,-122.43121753623188,-122.43235765217392,37.712317,-122.431788,2.0,1.0,3.0,1.0,4.0,0.19047619047619047,0.2,1
482,482,37.71186542105263,37.71276902631578,-122.43235765217392,-122.43349776811594,37.712317,-122.432928,3.0,0.0,3.0,1.0,1.0,0.047619047619047616,0.2,1
486,486,37.71186542105263,37.71276902631578,-122.43691811594204,-122.43805823188409,37.712317,-122.437488,4.0,1.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
492,492,37.71186542105263,37.71276902631578,-122.4437588115942,-122.44489892753624,37.712317,-122.444329,0.0,1.0,0.0,2.0,1.0,0.047619047619047616,0.2,1
499,499,37.71186542105263,37.71276902631578,-122.45173962318842,-122.45287973913044,37.712317,-122.45231,0.0,0.0,0.0,2.0,3.0,0.14285714285714285,0.2,1
501,501,37.71186542105263,37.71276902631578,-122.45401985507247,-122.4551599710145,37.712317,-122.45459,2.0,0.0,0.0,2.0,2.0,0.09523809523809523,0.2,1
502,502,37.71186542105263,37.71276902631578,-122.4551599710145,-122.45630008695652,37.712317,-122.45573,4.0,0.0,0.0,2.0,1.0,0.047619047619047616,0.2,1
512,512,37.71186542105263,37.71276902631578,-122.46656113043478,-122.46770124637682,37.712317,-122.467131,0.0,0.0,0.0,5.0,2.0,0.09523809523809523,0.2,1
516,516,37.71186542105263,37.71276902631578,-122.4711215942029,-122.47226171014492,37.712317,-122.471692,0.0,0.0,0.0,2.0,1.0,0.047619047619047616,0.2,1
565,565,37.71276902631578,37.71367263157895,-122.39929428985508,-122.40043440579711,37.713221,-122.399864,1.0,1.0,3.0,0.0,2.0,0.09523809523809523,0.2,1
566,566,37.71276902631578,37.71367263157895,-122.40043440579711,-122.40157452173914,37.713221,-122.401004,1.0,1.0,1.0,3.0,3.0,0.14285714285714285,0.2,1
578,578,37.71276902631578,37.71367263157895,-122.41411579710146,-122.41525591304348,37.713221,-122.414686,4.0,3.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
595,595,37.71276902631578,37.71367263157895,-122.43349776811594,-122.43463788405798,37.713221,-122.434068,2.0,2.0,0.0,2.0,6.0,0.2857142857142857,0.4,1
597,597,37.71276902631578,37.71367263157895,-122.435778,-122.43691811594204,37.713221,-122.436348,5.0,2.0,3.0,1.0,1.0,0.047619047619047616,0.2,1
604,604,37.71276902631578,37.71367263157895,-122.4437588115942,-122.44489892753624,37.713221,-122.444329,1.0,1.0,0.0,3.0,1.0,0.047619047619047616,0.2,1
614,614,37.71276902631578,37.71367263157895,-122.4551599710145,-122.45630008695652,37.713221,-122.45573,4.0,4.0,0.0,1.0,1.0,0.047619047619047616,0.2,1
617,617,37.71276902631578,37.71367263157895,-122.4585803188406,-122.4597204347826,37.713221,-122.45915,4.0,2.0,0.0,1.0,3.0,0.14285714285714285,0.2,1
620,620,37.71276902631578,37.71367263157895,-122.46200066666668,-122.4631407826087,37.713221,-122.462571,1.0,2.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
627,627,37.71276902631578,37.71367263157895,-122.46998147826088,-122.4711215942029,37.713221,-122.470552,0.0,0.0,0.0,1.0,1.0,0.047619047619047616,0.2,1
629,629,37.71276902631578,37.71367263157895,-122.47226171014492,-122.47340182608696,37.713221,-122.472832,0.0,3.0,0.0,5.0,6.0,0.2857142857142857,0.4,1
630,630,37.71276902631578,37.71367263157895,-122.47340182608696,-122.474541942029,37.713221,-122.473972,0.0,1.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
709,709,37.71367263157895,37.714576236842106,-122.435778,-122.43691811594204,37.714124,-122.436348,0.0,3.0,0.0,2.0,7.0,0.3333333333333333,0.4,1
710,710,37.71367263157895,37.714576236842106,-122.43691811594204,-122.43805823188409,37.714124,-122.437488,0.0,0.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
715,715,37.71367263157895,37.714576236842106,-122.4426186956522,-122.4437588115942,37.714124,-122.443189,1.0,1.0,0.0,2.0,2.0,0.09523809523809523,0.2,1
720,720,37.71367263157895,37.714576236842106,-122.44831927536232,-122.44945939130436,37.714124,-122.448889,1.0,0.0,0.0,3.0,2.0,0.09523809523809523,0.2,1
726,726,37.71367263157895,37.714576236842106,-122.4551599710145,-122.45630008695652,37.714124,-122.45573,4.0,0.0,0.0,0.0,3.0,0.14285714285714285,0.2,1
729,729,37.71367263157895,37.714576236842106,-122.4585803188406,-122.4597204347826,37.714124,-122.45915,4.0,0.0,2.0,0.0,1.0,0.047619047619047616,0.2,1
732,732,37.71367263157895,37.714576236842106,-122.46200066666668,-122.4631407826087,37.714124,-122.462571,2.0,0.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
734,734,37.71367263157895,37.714576236842106,-122.46428089855073,-122.46542101449276,37.714124,-122.464851,6.0,0.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
736,736,37.71367263157895,37.714576236842106,-122.46656113043478,-122.46770124637682,37.714124,-122.467131,3.0,2.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
737,737,37.71367263157895,37.714576236842106,-122.46770124637682,-122.46884136231884,37.714124,-122.468271,2.0,0.0,0.0,0.0,1.0,0.047619047619047616,0.2,1
740,740,37.71367263157895,37.714576236842106,-122.4711215942029,-122.47226171014492,37.714124,-122.471692,1.0,0.0,0.0,1.0,2.0,0.09523809523809523,0.2,1
742,742,37.71367263157895,37.714576236842106,-122.47340182608696,-122.474541942029,37.714124,-122.473972,0.0,0.0,0.0,1.0,1.0,0.047619047619047616,0.2,1
